time,pos,delta
30.0960372,179.4214783,6.928619385
30.10806943,179.2062225,6.928253174
30.12006231,178.9902496,6.927658081
30.13205784,178.7756653,6.926925659
30.14309242,178.5641327,6.927383423
30.15508636,178.3518372,6.92855835
30.16715635,178.1361847,6.928283691
30.17918129,177.919281,6.927337646
30.19112468,177.7042999,6.927734375
30.20311089,177.4931183,6.927429199
30.21512394,177.280838,6.927124023
30.22705876,177.0670166,6.926177979
30.23805281,176.8517609,6.925949097
30.25004958,176.6361694,6.925308228
30.26208669,176.4234009,6.924880981
30.27409045,176.2116241,6.926147461
30.28607251,175.9982147,6.926940918
30.29803611,175.7816467,6.926422119
30.31003014,175.5654602,6.92590332
30.32207013,175.3518066,6.925765991
30.33405711,175.1401672,6.925430298
30.34513161,174.927475,6.92515564
30.35713318,174.7124939,6.924636841
30.36920285,174.4964142,6.9243927
30.38106494,174.2822113,6.923278809
30.39317028,174.0709076,6.923812866
30.40516621,173.8587341,6.92539978
30.41714118,173.6428986,6.925109863
30.42906933,173.4267883,6.924713135
30.44103202,173.2119293,6.924636841
30.45206941,173.0000763,6.924209595
30.46406323,172.7875214,6.92427063
30.47606935,172.5740204,6.923690796
30.4880673,172.3592834,6.923324585
30.50013748,172.14328,6.922836304
30.51212139,171.9307556,6.922332764
30.5240547,171.7183838,6.923873901
30.53611347,171.5037689,6.924179077
30.54811666,171.287384,6.923828125
30.55912773,171.0710602,6.923843384
30.571132,170.857605,6.922912598
30.58311526,170.6463318,6.922912598
30.59512523,170.4339905,6.923080444
30.60713216,170.219635,6.922851563
30.61913061,170.0039673,6.921783447
30.63112245,169.7896423,6.920562744
30.64310921,169.5779114,6.921600342
30.65512713,169.3647156,6.92276001
30.66613154,169.1481476,6.923141479
30.67813101,168.9319458,6.923233032
30.69015865,168.7168884,6.923034668
30.70206302,168.5050201,6.922470093
30.71411432,168.2926636,6.922836304
30.72607188,168.0792084,6.922546387
30.73807993,167.8641205,6.921569824
30.75005058,167.648819,6.920394897
30.7620397,167.4355621,6.920288086
30.77318488,167.2238007,6.921890259
30.7851595,167.0105133,6.922607422
30.79722345,166.79422,6.922683716
30.80913055,166.5786285,6.922546387
30.82111224,166.3656311,6.921600342
30.83312415,166.1541748,6.921707153
30.84512659,165.9416046,6.922042847
30.85706353,165.7268066,6.921600342
30.86904381,165.5112915,6.920455933
30.88007726,165.2973633,6.919281006
30.8920893,165.085968,6.920562744
30.90407581,164.8735199,6.921844482
30.91602491,164.6575775,6.92199707
30.92806136,164.4417267,6.922225952
30.94005827,164.227066,6.921951294
30.9520534,164.0154114,6.921340942
30.96402377,163.8031464,6.921554565
30.97503537,163.5891418,6.921920776
30.98707598,163.3739166,6.92124939
30.99907124,163.158371,6.91998291
31.01106593,162.9458008,6.919906616
31.02307264,162.7338867,6.921966553
31.03505391,162.5184021,6.922042847
31.04706363,162.3017578,6.922058105
31.05906676,162.0856934,6.922561646
31.07108796,161.8720245,6.921676636
31.08206872,161.6601105,6.921569824
31.0941271,161.4476318,6.92237854
31.10612358,161.2327118,6.922241211
31.11807247,161.0167999,6.920928955
31.13012322,160.8028107,6.919708252
31.14212496,160.591156,6.92149353
31.15412044,160.3781891,6.922332764
31.16606569,160.1620178,6.922485352
31.17803693,159.9460449,6.923278809
31.18906932,159.7306824,6.922851563
31.20207598,159.5191803,6.922576904
31.21306665,159.3065643,6.92288208
31.2250828,159.0931702,6.922973633
31.2370719,158.8775635,6.922271729
31.24903728,158.6619568,6.920715332
31.26116193,158.448822,6.920883179
31.27315596,158.2366791,6.923171997
31.2851403,158.0234375,6.923828125
31.29619965,157.806778,6.923629761
31.30812978,157.5909424,6.923797607
31.32019611,157.3778992,6.922927856
31.33217481,157.1657867,6.923629761
31.3441295,156.9528351,6.92376709
31.35716214,156.7385406,6.923873901
31.36812457,156.5231018,6.922546387
31.38002923,156.309021,6.921142578
31.39205108,156.0973816,6.923431396
31.40307768,155.8842773,6.924667358
31.41507467,155.6676636,6.925186157
31.42702979,155.4517212,6.925537109
31.43910086,155.2362976,6.925292969
31.45107234,155.0241394,6.925201416
31.46312743,154.8112183,6.925247192
31.47515751,154.5978699,6.925674438
31.48711281,154.3831635,6.925018311
31.4991274,154.1676788,6.923629761
31.51004639,153.9550323,6.924118042
31.52208652,153.7424164,6.925949097
31.53407037,153.5276337,6.926757813
31.54606989,153.3105774,6.926818848
31.55806388,153.0946198,6.927215576
31.57012748,152.8813477,6.926681519
31.58218416,152.6691895,6.927139282
31.59414982,152.4568024,6.926956177
31.60618607,152.2421722,6.926269531
31.61719279,152.0269012,6.924835205
31.62923533,151.8119812,6.923797607
31.64121027,151.5992432,6.926437378
31.65318299,151.3863068,6.927154541
31.66520569,151.1702271,6.927383423
31.67719637,150.9542389,6.928344727
31.6891191,150.7393951,6.927719116
31.70113486,150.5271606,6.928268433
31.71315592,150.3144989,6.928344727
31.7241387,150.1012573,6.927612305
31.73609944,149.8856506,6.925918579
31.74809687,149.6697998,6.924713135
31.7601744,149.4565277,6.925842285
31.77212817,149.2441406,6.927993774
31.7841301,149.0310059,6.928329468
31.7960797,148.813736,6.928573608
31.80807039,148.597641,6.928848267
31.82008252,148.3841553,6.928527832
31.83108176,148.1721191,6.929473877
31.84307834,147.959259,6.928833008
31.85511029,147.7441254,6.927368164
31.86712239,147.5290527,6.926025391
31.87904278,147.3148499,6.925796509
31.89103454,147.1029816,6.928527832
31.90308454,146.8907471,6.928970337
31.91503303,146.6750183,6.929153442
31.92706668,146.4592438,6.930038452
31.93811218,146.244873,6.929794312
31.95007736,146.0323792,6.930740356
31.9620656,145.8200073,6.930282593
31.97407675,145.6072845,6.929473877
31.98605523,145.3924713,6.927429199
31.99808451,145.1769714,6.926330566
32.01005166,144.963623,6.928268433
32.02205136,144.7510529,6.930480957
32.03401755,144.5367737,6.930297852
32.04506018,144.3196716,6.930603027
32.05707096,144.1038208,6.931472778
32.06906708,143.8897858,6.931488037
32.08107194,143.6777649,6.932388306
32.09307761,143.4657288,6.931930542
32.10503721,143.2518158,6.930145264
32.11706261,143.0372162,6.927947998
32.12906792,142.8224335,6.928253174
32.14007829,142.6101379,6.931838989
32.15208842,142.3961639,6.931991577
32.16404621,142.180069,6.93145752
32.17608842,141.9643097,6.932739258
32.18807004,141.7494812,6.932723999
32.20008789,141.5373383,6.933319092
32.21205726,141.3251495,6.933120728
32.2240534,141.1124573,6.931930542
32.23606946,140.8977509,6.929718018
32.2470797,140.6820374,6.928756714
32.2590751,140.4678345,6.931594849
32.27104175,140.2557068,6.933807373
32.28307533,140.0427856,6.933242798
32.29507578,139.8263397,6.933456421
32.3070732,139.6108551,6.933685303
32.31906676,139.3969269,6.934188843
32.33106107,139.1849365,6.935089111
32.34209067,138.9729919,6.934295654
32.35410766,138.7582855,6.932281494
32.36608142,138.5431824,6.930267334
32.37806213,138.3289185,6.931228638
32.39002888,138.116394,6.935256958
32.4020546,137.9043274,6.934921265
32.414069,137.6891937,6.93371582
32.42606082,137.4737854,6.934524536
32.43709628,137.2592773,6.934371948
32.45008063,137.0460358,6.935943604
32.46116312,136.8335266,6.935546875
32.47313457,136.6210327,6.934280396
32.48506067,136.4067078,6.93182373
32.49716978,136.1917267,6.930679321
32.50908484,135.9785309,6.933898926
32.5210572,135.7663116,6.936340332
32.5320904,135.5523224,6.93510437
32.54408908,135.3358459,6.934906006
32.55607647,135.1203308,6.934799194
32.56808632,134.9055786,6.935501099
32.58009789,134.6932983,6.936920166
32.59224672,134.4813843,6.936080933
32.60511184,134.2676086,6.933731079
32.61612508,134.0533142,6.931106567
32.62711544,133.8380737,6.932449341
32.63911687,133.6252594,6.937225342
32.65111086,133.4126282,6.936965942
32.66315899,133.1972046,6.935089111
32.67514669,132.9815521,6.935623169
32.68719724,132.7667236,6.935516357
32.69913394,132.5531616,6.937591553
32.71115205,132.3408203,6.937362671
32.72313176,132.1290436,6.935562134
32.73414842,131.9144135,6.932601929
32.74614386,131.6986542,6.932006836
32.75813575,131.4843445,6.935882568
32.7700814,131.2708893,6.937988281
32.78209018,131.0573578,6.93687439
32.79406331,130.841507,6.936218262
32.80609011,130.625885,6.936187744
32.8180772,130.4116058,6.937515259
32.82915043,130.1996765,6.939086914
32.84110746,129.9877014,6.938598633
32.8530884,129.7741394,6.935348511
32.86510845,129.5595856,6.932388306
32.87711487,129.3447723,6.934448242
32.88904621,129.1318817,6.93939209
32.9010485,128.9187622,6.938705444
32.91306317,128.7036743,6.937301636
32.92409318,128.4889374,6.937561035
32.93606756,128.2733917,6.937606812
32.94809901,128.0598907,6.939880371
32.96006764,127.8474579,6.940155029
32.97206035,127.6351852,6.938087463
32.9840637,127.4216232,6.934379578
32.99603409,127.2064972,6.93397522
33.00805245,126.9919968,6.937828064
33.01914047,126.7789841,6.940376282
33.03108975,126.5656738,6.939437866
33.04307198,126.3497696,6.93863678
33.05505705,126.1344452,6.938430786
33.06714032,125.9194794,6.939865112
33.07904773,125.7071991,6.941757202
33.09107785,125.4950562,6.941085815
33.10306937,125.2819061,6.937576294
33.11504007,125.0680618,6.934791565
33.12609903,124.853096,6.936912537
33.13818401,124.6397781,6.941551208
33.15105799,124.4260864,6.941116333
33.16210338,124.210556,6.939712524
33.17405918,123.9952087,6.93977356
33.18615258,123.7798004,6.939712524
33.1981248,123.5662231,6.942260742
33.2100736,123.3536987,6.943115234
33.22113812,123.1415176,6.941078186
33.23313714,122.9274673,6.937278748
33.2452249,122.7127838,6.936538696
33.25722601,122.4979782,6.940910339
33.26916671,122.2847672,6.943397522
33.28115609,122.0714645,6.941902161
33.29327875,121.8556747,6.941307068
33.30505679,121.6402512,6.941062927
33.31711532,121.4256363,6.942085266
33.32815016,121.2130432,6.944610596
33.34016332,121.0012894,6.944984436
33.3520996,120.7876129,6.941047668
33.36413488,120.5732651,6.937652588
33.37615251,120.3586273,6.939994812
33.38813827,120.1450577,6.944885254
33.40009618,119.9321671,6.944526672
33.41211975,119.717514,6.943153381
33.42314744,119.5029602,6.9426651
33.43509563,119.2874908,6.942871094
33.44713895,119.0736771,6.94568634
33.45913421,118.8608017,6.947036743
33.47113255,118.6483688,6.945320129
33.48312816,118.4347534,6.940643311
33.49514372,118.2193527,6.940216064
33.50712693,118.00354,6.944908142
33.51912679,117.7905121,6.947753906
33.53008349,117.5779648,6.946296692
33.54213227,117.3621063,6.945213318
33.55416714,117.1470871,6.944755554
33.56614014,116.9319,6.94657135
33.57812653,116.7185135,6.948852539
33.59013467,116.5064087,6.948722839
33.60212834,116.2933731,6.944877625
33.6141361,116.0798645,6.941688538
33.6251688,115.8644028,6.943984985
33.63703778,115.6502609,6.949180603
33.64906512,115.4376221,6.949386597
33.66110223,115.2227249,6.947723389
33.67315057,115.0073318,6.946800232
33.68512945,114.7916031,6.947349548
33.69717598,114.5776596,6.950492859
33.70915211,114.3650131,6.951438904
33.72014191,114.1533356,6.949996948
33.73214566,113.9396286,6.945236206
33.74407368,113.7248993,6.944740295
33.75604234,113.509758,6.949737549
33.76807534,113.2966003,6.952835083
33.78006104,113.0834351,6.95136261
33.79206934,112.8680573,6.950042725
33.80406423,112.6532135,6.949569702
33.81605185,112.4379272,6.951774597
33.82707628,112.2250214,6.95438385
33.83913176,112.0131149,6.954124451
33.85109267,111.8001633,6.950622559
33.86308924,111.5866547,6.946754456
33.87513154,111.3706894,6.949485779
33.88713833,111.1562576,6.954315186
33.89915211,110.9434433,6.954536438
33.91113862,110.729332,6.953414917
33.92214904,110.5147705,6.952079773
33.93418063,110.2987213,6.952507019
33.9460942,110.0846024,6.956138611
33.95815605,109.8721542,6.957176208
33.97015432,109.6596451,6.95539093
33.98208849,109.4458237,6.95085144
33.99414779,109.2309875,6.950019836
34.00613143,109.0152893,6.954559326
34.01819544,108.8017654,6.957504272
34.029177,108.5893936,6.956474304
34.04130505,108.3742294,6.955734253
34.05309192,108.1589203,6.954826355
34.06514343,107.9430771,6.957099915
34.0770619,107.7300339,6.959526062
34.08916519,107.517601,6.959327698
34.10112857,107.304039,6.956214905
34.11319343,107.0906143,6.952911377
34.12407764,106.8747864,6.955497742
34.13605111,106.6603851,6.959838867
34.14807461,106.4478378,6.959854126
34.16007589,106.2333069,6.958938599
34.17203449,106.0175858,6.957649231
34.18406997,105.8013458,6.958198547
34.19607092,105.5871582,6.961349487
34.20806485,105.3744888,6.962188721
34.22005922,105.1625748,6.960800171
34.23107343,104.9488297,6.956916809
34.24406571,104.7339325,6.95664978
34.25509503,104.5193176,6.960830688
34.26707739,104.3065033,6.962539673
34.27907068,104.0937729,6.961471558
34.29107705,103.8782959,6.960952759
34.30306892,103.6631851,6.960449219
34.31505964,103.4478683,6.962600708
34.32706469,103.2353973,6.965118408
34.33809326,103.0232925,6.964736938
34.35007423,102.8102798,6.961936951
34.36213594,102.5966568,6.959129333
34.37406825,102.3812332,6.96194458
34.38607064,102.1668777,6.96497345
34.39907428,101.9541931,6.964569092
34.41006272,101.740448,6.963981628
34.42203345,101.5258408,6.96333313
34.43308809,101.3099136,6.963661194
34.44509805,101.0957031,6.966644287
34.45707858,100.8835831,6.967552185
34.46916367,100.6712875,6.966247559
34.48117172,100.4577255,6.962409973
34.49314639,100.2430038,6.962509155
34.5052116,100.0276566,6.966156006
34.51621043,99.81430054,6.967208862
34.52824974,99.60046387,6.96685791
34.54009983,99.38574219,6.965888977
34.55208303,99.16986084,6.965438843
34.56408979,98.95449829,6.967475891
34.57609872,98.74185944,6.969902039
34.58817758,98.52922058,6.96913147
34.60004766,98.31598663,6.96622467
34.61206566,98.10227203,6.964378357
34.62309958,97.88567352,6.96697998
34.63606875,97.67125702,6.969985962
34.64708569,97.45918274,6.969573975
34.65911359,97.24550629,6.96887207
34.67108063,97.03054047,6.968093872
34.68308636,96.81422424,6.968391418
34.69508473,96.59967804,6.970947266
34.70712525,96.38713837,6.97177124
34.71817713,96.17502594,6.970108032
34.73008749,95.96094513,6.967338562
34.7420856,95.74603271,6.967933655
34.75409282,95.53112793,6.971351624
34.76612592,95.31828308,6.972457886
34.77813287,95.10611725,6.971427917
34.79014589,94.89070892,6.970741272
34.80211386,94.67512512,6.970161438
34.81411456,94.45983124,6.972045898
34.82511743,94.24723816,6.974365234
34.83720843,94.03500366,6.973815918
34.84916832,93.82253265,6.970802307
34.86107275,93.60925293,6.969139099
34.87318065,93.39349365,6.972106934
34.88509748,93.17936707,6.974716187
34.89706377,92.96551514,6.973945618
34.90905595,92.75198364,6.97303772
34.92010443,92.53694153,6.972358704
34.9321301,92.32012939,6.97341156
34.94413185,92.10598755,6.975509644
34.95715409,91.8937912,6.976325989
34.96809568,91.68216705,6.97492981
34.98014858,91.46808624,6.971763611
34.9921387,91.25311279,6.972351074
35.00413146,91.03731537,6.975593567
35.01509298,90.82468414,6.976509094
35.02714861,90.61239624,6.975982666
35.03925254,90.39788055,6.974731445
35.05114611,90.18275452,6.974319458
35.06314493,89.96730804,6.976470947
35.0751554,89.75504303,6.978210449
35.08708229,89.5428772,6.977737427
35.09907997,89.3301239,6.974510193
35.11005711,89.1161499,6.973327637
35.1220909,88.90026855,6.975891113
35.13405538,88.68585968,6.978431702
35.14608914,88.47283936,6.978179932
35.15816422,88.25990295,6.977119446
35.17013399,88.04505157,6.976593018
35.18217946,87.82875061,6.977111816
35.19408351,87.61443329,6.979560852
35.2051215,87.40221405,6.979774475
35.21716987,87.19052887,6.977844238
35.2290942,86.97668457,6.975502014
35.24113127,86.76119995,6.976364136
35.25307689,86.54551697,6.978668213
35.26508006,86.33329773,6.980064392
35.27708583,86.12161255,6.980072021
35.28908024,85.90690613,6.978218079
35.30019119,85.69139099,6.977981567
35.31210957,85.47584534,6.980247498
35.32417211,85.26288605,6.982276917
35.33613576,85.05064392,6.980895996
35.34814365,84.83792877,6.978118896
35.3601417,84.62462616,6.977577209
35.3721713,84.40887451,6.979370117
35.38414103,84.19443512,6.981468201
35.39613789,83.98216248,6.981681824
35.40715558,83.7694397,6.980285645
35.41921003,83.55397034,6.979011536
35.4311548,83.33750153,6.980072021
35.44313472,83.12253571,6.982948303
35.45513899,82.91013336,6.98273468
35.4671446,82.69901276,6.981132507
35.4791679,82.48542023,6.979034424
35.49113671,82.2698822,6.979774475
35.50226898,82.05396271,6.981826782
35.51415156,81.84087372,6.982727051
35.52615422,81.62827301,6.982307434
35.53806244,81.41329956,6.980644226
35.55014799,81.19783783,6.980522156
35.56215495,80.98219299,6.98298645
35.57412953,80.76987457,6.984832764
35.5861371,80.55747986,6.983467102
35.59816195,80.34532166,6.980766296
35.60916743,80.13075256,6.980300903
35.62121684,79.914711,6.981987
35.63317554,79.70010376,6.983551025
35.6451685,79.48756409,6.984008789
35.65707268,79.27558899,6.982788086
35.66915113,79.06048584,6.981536865
35.68117664,78.84438324,6.982902527
35.69215208,78.63002014,6.985542297
35.70417497,78.41793823,6.985275269
35.71615775,78.20620728,6.982955933
35.72814608,77.99268341,6.981155396
35.74023596,77.77738953,6.982177734
35.75215065,77.56144714,6.983856201
35.76414474,77.34876251,6.985229492
35.77615416,77.13768005,6.984924316
35.78813159,76.92337799,6.983207703
35.79915429,76.70801544,6.98299408
35.81115072,76.49254608,6.985305786
35.82313663,76.27980804,6.986831665
35.83610612,76.06778717,6.985015869
35.84716828,75.85588837,6.982780457
35.85911629,75.64165497,6.982620239
35.87114396,75.42531586,6.984016418
35.88318069,75.21115112,6.985626221
35.89414428,74.99902344,6.986236572
35.90610298,74.78672791,6.985137939
35.91810282,74.57128906,6.983642578
35.93009537,74.35543823,6.984809875
35.94209921,74.14086914,6.986915588
35.95408717,73.92855835,6.986587524
35.96607885,73.71726227,6.984954834
35.97817484,73.50402832,6.983543396
35.98922203,73.28838348,6.983825684
36.00133733,73.07287598,6.985626221
36.01311178,72.86003876,6.986885071
36.02521999,72.64872742,6.986099243
36.03705644,72.43409729,6.984260559
36.04915357,72.21867371,6.984718323
36.06110444,72.0030365,6.986572266
36.07316673,71.79019165,6.987686157
36.08409701,71.57846832,6.986320496
36.09605745,71.36637115,6.984527588
36.10809766,71.15222931,6.984260559
36.12009241,70.93611145,6.985031128
36.13209242,70.72184753,6.986785889
36.14408995,70.50976563,6.986877441
36.15607894,70.29763031,6.985488892
36.16807046,70.08220673,6.984649658
36.17911067,69.86657715,6.985916138
36.19110291,69.65196228,6.987457275
36.20309537,69.43958282,6.98739624
36.21515526,69.22816467,6.985855103
36.22714146,69.01496887,6.984184265
36.23921542,68.79950714,6.984298706
36.25116369,68.58367157,6.985900879
36.26314468,68.37090302,6.987495422
36.27507249,68.15851593,6.986465454
36.28614414,67.9437561,6.985038757
36.29815813,67.72840881,6.985557556
36.31014427,67.51195526,6.987373352
36.32214025,67.29863739,6.987876892
36.33415815,67.0865097,6.986625671
36.34613985,66.87457275,6.985092163
36.358138,66.6605835,6.984489441
36.37013522,66.44385529,6.98525238
36.38123679,66.22969055,6.987159729
36.39317271,66.01790619,6.987586975
36.40516616,65.80567932,6.986183167
36.41706338,65.59035492,6.985321045
36.42915259,65.37462616,6.986602783
36.44116352,65.15962982,6.987739563
36.45316382,64.94752502,6.987052917
36.46516645,64.73603058,6.98588562
36.47722002,64.52211761,6.984649658
36.48809567,64.30677032,6.984443665
36.5001429,64.09105682,6.986549377
36.51214862,63.87798691,6.987857819
36.52414519,63.66587067,6.986701965
36.53610808,63.45049667,6.985172272
36.54808472,63.23482895,6.985996246
36.56010364,63.01821518,6.987644196
36.57209182,62.80445099,6.98765564
36.58309314,62.59260178,6.986614227
36.5951073,62.38123703,6.985210419
36.60720161,62.16652298,6.984607697
36.61919751,61.94994736,6.985248566
36.63118983,61.73603058,6.987007141
36.64317328,61.52379608,6.987113953
36.65521615,61.31188202,6.985809326
36.66716286,61.09638214,6.985557556
36.67907948,60.88025665,6.986747742
36.69008692,60.6652565,6.987438202
36.70211595,60.45297623,6.986423492
36.71409426,60.24206161,6.985561371
36.72609528,60.02800369,6.98443222
36.73810231,59.81225204,6.984004974
36.75008785,59.59637833,6.985408783
36.7620883,59.38306808,6.987026215
36.77406212,59.1716423,6.986095428
36.78510736,58.95729446,6.984882355
36.7981407,58.74153137,6.986030579
36.80909289,58.52516937,6.987411499
36.8211685,58.31179428,6.986843109
36.83315235,58.09992981,6.985534668
36.84516616,57.88788605,6.984550476
36.85712924,57.67269135,6.983901978
36.86916135,57.45622635,6.984050751
36.8802109,57.24235916,6.985736847
36.89216753,57.03074265,6.986377716
36.90407374,56.81864166,6.985187531
36.91609537,56.60226822,6.985095978
36.92809135,56.38592911,6.986064911
36.94009827,56.17069244,6.986625671
36.95214977,55.95827103,6.985889435
36.96418481,55.74669647,6.985240936
36.97607488,55.53263092,6.984275818
36.98717714,55.31670761,6.983848572
36.99914854,55.10149765,6.984733582
37.01115095,54.88879395,6.986351013
37.02329121,54.67711258,6.985603333
37.0351548,54.46203232,6.984619141
37.04716525,54.24612045,6.985683441
37.05911845,54.02957535,6.986865997
37.07116209,53.81612778,6.985927582
37.08309379,53.6043663,6.984931946
37.0941478,53.39250946,6.984462738
37.10616839,53.17740631,6.983821869
37.11815472,52.96065521,6.983932495
37.13023009,52.74562073,6.985115051
37.14218431,52.5336113,6.985469818
37.1541036,52.32094193,6.984500885
37.16611007,52.1048851,6.984664917
37.17810902,51.88816833,6.985649109
37.19005023,51.67314911,6.985740662
37.20118882,51.46102905,6.984859467
37.21311197,51.24988556,6.984325409
37.22514605,51.0358696,6.98380661
37.23710518,50.82024384,6.983024597
37.24910144,50.60390472,6.983539581
37.2610957,50.39077759,6.984905243
37.27312038,50.17899323,6.984306335
37.28508937,49.96419907,6.983783722
37.29606357,49.7486763,6.985282898
37.30810238,49.53209305,6.985691071
37.32009389,49.31883621,6.984832764
37.33209189,49.10700989,6.983921051
37.34409232,48.89491272,6.983440399
37.35706305,48.67967224,6.982788086
37.36808789,48.46294022,6.982715607
37.38009527,48.24832153,6.983791351
37.39207895,48.03656006,6.984115601
37.40317445,47.8246727,6.983551025
37.41510624,47.60817337,6.984127045
37.42710077,47.39187241,6.984779358
37.43905339,47.17688751,6.984264374
37.45109779,46.96456909,6.983783722
37.46310703,46.75321579,6.983142853
37.47509422,46.53904343,6.982646942
37.48706275,46.323452,6.982162476
37.49906748,46.10795212,6.982749939
37.51010735,45.89525223,6.984146118
37.52215592,45.68354034,6.98323822
37.53409382,45.46870804,6.982845306
37.54609793,45.25247955,6.984313965
37.55811613,45.0364418,6.984558105
37.57009197,44.82330704,6.983737946
37.58209206,44.61174774,6.982849121
37.59413629,44.3999939,6.98249054
37.60508827,44.18529129,6.981895447
37.61709982,43.96899414,6.981708527
37.62912452,43.75503159,6.982749939
37.64113647,43.54317474,6.982757568
37.65309144,43.32979202,6.982120514
37.66512165,43.1134491,6.982898712
37.67709843,42.89663315,6.983982086
37.68906577,42.681427,6.983070374
37.70106921,42.46975327,6.982528687
37.71205896,42.25850296,6.982494354
37.72410734,42.04385757,6.98134613
37.73609831,41.8278923,6.980617523
37.74810577,41.61247253,6.981357574
37.76013792,41.39944839,6.98273468
37.77213176,41.18717194,6.981678009
37.78405928,40.97290421,6.981433868
37.79606794,40.75722122,6.982997894
37.80709928,40.54061508,6.982643127
37.81907761,40.32729721,6.982147217
37.83108714,40.11568451,6.981719971
37.84315962,39.90357208,6.981227875
37.85508534,39.68801117,6.980220795
37.86707592,39.47145462,6.979896545
37.87908528,39.25652695,6.981174469
37.8912721,39.04458618,6.981487274
37.90313538,38.83222961,6.980922699
37.91416696,38.61654282,6.981716156
37.92616192,38.40005112,6.982540131
37.93822454,38.18461227,6.981655121
37.95017079,37.9730072,6.980922699
37.96216397,37.76168823,6.98085022
37.97414807,37.54706573,6.979824066
37.98608342,37.33135605,6.979286194
37.99809019,37.11581421,6.979751587
38.01008952,36.90293884,6.980941772
38.02116964,36.6914444,6.98008728
38.0331965,36.47654724,6.980148315
38.04510518,36.26021194,6.981582642
38.05710621,36.04374695,6.981357574
38.06908972,35.83026505,6.980827332
38.08109405,35.61869812,6.980037689
38.09305424,35.40695953,6.979480743
38.10508208,35.19150925,6.979156494
38.11609551,34.97504044,6.978767395
38.12811796,34.76001358,6.98002243
38.14010127,34.54836655,6.980300903
38.1521672,34.33564377,6.979515076
38.16416471,34.11941528,6.980510712
38.17614949,33.90245056,6.981689453
38.18806967,33.68697739,6.980228424
38.20015133,33.4753685,6.979541779
38.21210973,33.26446915,6.979694366
38.22316253,33.05033112,6.979049683
38.23510452,32.83414078,6.978347778
38.24711166,32.61850739,6.97882843
38.25918207,32.40519333,6.97990799
38.27115803,32.19281769,6.979049683
38.2831536,31.97772026,6.979391098
38.29521764,31.76187134,6.981128693
38.30721215,31.54545975,6.980705261
38.31921733,31.33235168,6.979728699
38.33021667,31.12105751,6.979227066
38.34221879,30.90921593,6.979093552
38.35421533,30.69339561,6.978246689
38.36616283,30.47700882,6.978107452
38.37816731,30.26241302,6.978855133
38.39015479,30.04979324,6.979045868
38.40210683,29.83704567,6.978948593
38.41409607,29.62117577,6.980085373
38.42608532,29.40460968,6.980697632
38.43709833,29.18920135,6.979202271
38.4492049,28.97756767,6.97905159
38.46123021,28.76612282,6.97892952
38.47315759,28.55270195,6.978464127
38.4851627,28.33714294,6.978507996
38.49716257,28.121418,6.978683472
38.50916737,27.90882301,6.979566574
38.52120159,27.69739151,6.979072571
38.53214699,27.48320007,6.979709625
38.54417083,27.26658249,6.980869293
38.55615494,27.05031967,6.980163574
38.5681701,26.8370266,6.979528427
38.58009488,26.62513351,6.979190826
38.59216017,26.41355324,6.978448868
38.60416638,26.19783783,6.977905273
38.61616631,25.98177528,6.978147507
38.62716213,25.76762962,6.978624344
38.6401981,25.55547142,6.978925705
38.65116703,25.34339523,6.979225159
38.66322288,25.12712479,6.980728149
38.67520346,24.91086197,6.981014252
38.68710745,24.69532013,6.9796772
38.69917973,24.4836731,6.979444504
38.71112864,24.27211189,6.979444504
38.72329316,24.05807495,6.978759766
38.73422575,23.84252548,6.978738785
38.74624182,23.62650871,6.978746414
38.75814099,23.41381454,6.979404449
38.77009581,23.20184898,6.979057312
38.78210853,22.98736572,6.980417252
38.79405039,22.77150536,6.981830597
38.80608897,22.5549736,6.9806633
38.81806418,22.34196663,6.97952652
38.82911151,22.13105774,6.979888916
38.84118044,21.91875458,6.979473114
38.85310831,21.7035408,6.978590012
38.86518163,21.48754692,6.978879929
38.8781352,21.2727108,6.979185104
38.88924566,21.06000137,6.979158401
38.90134637,20.84684753,6.979736328
38.9132534,20.63077164,6.981300354
38.92513671,20.41421127,6.981739044
38.93613292,20.19943237,6.980300903
38.94810788,19.98781967,6.980230331
38.96006642,19.77639771,6.979961395
38.9720893,19.56247902,6.979297638
38.98409877,19.34689903,6.979112625
38.99608492,19.13146973,6.979513168
39.00808009,18.91847229,6.980068207
39.02006996,18.70639801,6.979574203
39.03109832,18.4915638,6.981119156
39.04314971,18.27545738,6.982606888
39.05515292,18.05836296,6.980995178
39.06716129,17.84527588,6.98059845
39.0791675,17.63384438,6.98041153
39.09114748,17.421772,6.980163574
39.10315221,17.20673752,6.97899437
39.11513427,16.99098206,6.979381561
39.12715467,16.77677727,6.979623795
39.13806034,16.56429482,6.979938507
39.15018097,16.35148811,6.980318069
39.16218044,16.13521957,6.981807709
39.17414807,15.91855526,6.982214928
39.18616305,15.70300961,6.980956078
39.19914915,15.49093342,6.980689049
39.21014974,15.279459,6.980613708
39.22208895,15.0654707,6.979603767
39.23317036,14.84995651,6.979665756
39.24518346,14.63432121,6.980081558
39.25718839,14.42097473,6.980577469
39.26908482,14.20895672,6.980280876
39.28114473,13.99455738,6.981348991
39.2930945,13.77787971,6.983160019
39.30510901,13.56092453,6.981706619
39.31706673,13.34736347,6.981102943
39.32907134,13.13606644,6.981481552
39.34011955,12.92363358,6.980871201
